PartitionKey,RowKey,ASIN,AcceptedQuantity,Account,Availability,BackOrdered,CaseCost,CaseCostCurrency,CaseSize,ConfirmedShipDate,ExpectedDate,ModelNumber,POID,ProductIDType,Product_Image_URL,Product_URL,QuantityOutstanding,QuantityReceived,QuantityRequested,SKU,ShipLocation,Status,Title,TotalCost,TotalCostCurrency,UnitCost,UnitCostCurrency,Vendor,WindowEnd,WindowStart,WindowType
Demo,B01NCY1OVU-12AA33ZF,B01NCY1OVU,,Demo,Discontinued: Obsolete,NO,,,,,,8541786727,12AA33ZF,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01NCY1OVU&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01NCY1OVU,,,6,B01NCY1OVU,"DET2 - Shelby Township, MI",Closed,"HOMFA Bamboo Bathtub Tray Bath Table Adjustable Caddy Tray with Extending Sides, Cellphone Tray and Wineglass Holder",,,50.56,,Demo,12/09/2020,12/02/2020,Ship window (Collect)
Demo,B01NCY1OVU-11PFA3WZ,B01NCY1OVU,,Demo,Discontinued: Obsolete,NO,,,,,,8541786727,11PFA3WZ,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01NCY1OVU&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01NCY1OVU,,,2,B01NCY1OVU,"DEN2 - Aurora, CO",Closed,"HOMFA Bamboo Bathtub Tray Bath Table Adjustable Caddy Tray with Extending Sides, Cellphone Tray and Wineglass Holder",,,50.56,,Demo,01/08/2021,01/04/2021,Ship window (Collect)
Demo,B01NCY1OVU-1A3F23FZ,B01NCY1OVU,,Demo,Discontinued: Obsolete,NO,,,,,,8541786727,1A3F23FZ,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01NCY1OVU&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01NCY1OVU,,,1,B01NCY1OVU,"ORD2 - CHANNAHON, IL",Closed,"HOMFA Bamboo Bathtub Tray Bath Table Adjustable Caddy Tray with Extending Sides, Cellphone Tray and Wineglass Holder",,,50.56,,Demo,01/08/2021,01/04/2021,Ship window (Collect)
Demo,B01NCY1OVU-1B1AA31T,B01NCY1OVU,,Demo,Discontinued: Obsolete,NO,,,,,,8541786727,1B1AA31T,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01NCY1OVU&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01NCY1OVU,,,2,B01NCY1OVU,"STL4 - Edwardsville, IL",Closed,"HOMFA Bamboo Bathtub Tray Bath Table Adjustable Caddy Tray with Extending Sides, Cellphone Tray and Wineglass Holder",,,50.56,,Demo,12/09/2020,12/02/2020,Ship window (Collect)
Demo,B01NCY1OVU-1BPXAN2T,B01NCY1OVU,,Demo,Discontinued: Obsolete,NO,,,,,,8541786727,1BPXAN2T,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01NCY1OVU&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01NCY1OVU,,,3,B01NCY1OVU,"BNA2 - Lebanon, TN",Closed,"HOMFA Bamboo Bathtub Tray Bath Table Adjustable Caddy Tray with Extending Sides, Cellphone Tray and Wineglass Holder",,,50.56,,Demo,01/08/2021,01/04/2021,Ship window (Collect)
Demo,B01NCY1OVU-1UGP3WAP,B01NCY1OVU,,Demo,Discontinued: Obsolete,NO,,,,,,8541786727,1UGP3WAP,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01NCY1OVU&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01NCY1OVU,,,5,B01NCY1OVU,"MCO2 - Deltona, FL",Closed,"HOMFA Bamboo Bathtub Tray Bath Table Adjustable Caddy Tray with Extending Sides, Cellphone Tray and Wineglass Holder",,,50.56,,Demo,01/08/2021,01/04/2021,Ship window (Collect)
Demo,B01NCY1OVU-1FFN3WYI,B01NCY1OVU,,Demo,Discontinued: Obsolete,NO,,,,,,8541786727,1FFN3WYI,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01NCY1OVU&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01NCY1OVU,,,4,B01NCY1OVU,"JVL1 - BELOIT, WI",Closed,"HOMFA Bamboo Bathtub Tray Bath Table Adjustable Caddy Tray with Extending Sides, Cellphone Tray and Wineglass Holder",,,50.56,,Demo,12/09/2020,12/02/2020,Ship window (Collect)
Demo,B01NCY1OVU-1ZTAPWQF,B01NCY1OVU,,Demo,Discontinued: Obsolete,NO,,,,,,8541786727,1ZTAPWQF,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01NCY1OVU&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01NCY1OVU,,,9,B01NCY1OVU,"CMH3 - Monroe, OH",Closed,"HOMFA Bamboo Bathtub Tray Bath Table Adjustable Caddy Tray with Extending Sides, Cellphone Tray and Wineglass Holder",,,50.56,,Demo,12/09/2020,12/02/2020,Ship window (Collect)
Demo,B01NCY1OVU-1N1QZBAX,B01NCY1OVU,,Demo,Discontinued: Obsolete,NO,,,,,,8541786727,1N1QZBAX,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01NCY1OVU&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01NCY1OVU,,,2,B01NCY1OVU,"JVL1 - BELOIT, WI",Closed,"HOMFA Bamboo Bathtub Tray Bath Table Adjustable Caddy Tray with Extending Sides, Cellphone Tray and Wineglass Holder",,,50.56,,Demo,01/08/2021,01/04/2021,Ship window (Collect)
Demo,B01NCY1OVU-1QWXXBZB,B01NCY1OVU,,Demo,Discontinued: Obsolete,NO,,,,,,8541786727,1QWXXBZB,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01NCY1OVU&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01NCY1OVU,,,2,B01NCY1OVU,"ORD2 - CHANNAHON, IL",Closed,"HOMFA Bamboo Bathtub Tray Bath Table Adjustable Caddy Tray with Extending Sides, Cellphone Tray and Wineglass Holder",,,50.56,,Demo,12/09/2020,12/02/2020,Ship window (Collect)
Demo,B01NCY1OVU-1GRPGNFG,B01NCY1OVU,,Demo,Discontinued: Obsolete,NO,,,,,,8541786727,1GRPGNFG,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01NCY1OVU&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01NCY1OVU,,,6,B01NCY1OVU,"ALB1 - Castleton, NY",Closed,"HOMFA Bamboo Bathtub Tray Bath Table Adjustable Caddy Tray with Extending Sides, Cellphone Tray and Wineglass Holder",,,50.56,,Demo,12/09/2020,12/02/2020,Ship window (Collect)
Demo,B01NCY1OVU-1X3UBABF,B01NCY1OVU,,Demo,Discontinued: Obsolete,NO,,,,,,8541786727,1X3UBABF,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01NCY1OVU&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01NCY1OVU,,,2,B01NCY1OVU,"CMH2 - Groveport, OH",Closed,"HOMFA Bamboo Bathtub Tray Bath Table Adjustable Caddy Tray with Extending Sides, Cellphone Tray and Wineglass Holder",,,50.56,,Demo,02/05/2021,02/01/2021,Ship window (Collect)
Demo,B01NCY1OVU-1YPNZ13Y,B01NCY1OVU,,Demo,Discontinued: Obsolete,NO,,,,,,8541786727,1YPNZ13Y,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01NCY1OVU&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01NCY1OVU,,,7,B01NCY1OVU,"GSP1 - Spartanburg, SC",Closed,"HOMFA Bamboo Bathtub Tray Bath Table Adjustable Caddy Tray with Extending Sides, Cellphone Tray and Wineglass Holder",,,50.56,,Demo,01/08/2021,01/04/2021,Ship window (Collect)
Demo,B01NCY1OVU-2FGFP21T,B01NCY1OVU,,Demo,Discontinued: Obsolete,NO,,,,,,8541786727,2FGFP21T,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01NCY1OVU&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01NCY1OVU,,,1,B01NCY1OVU,"LAS6 - Las Vegas, NV",Closed,"HOMFA Bamboo Bathtub Tray Bath Table Adjustable Caddy Tray with Extending Sides, Cellphone Tray and Wineglass Holder",,,50.56,,Demo,02/05/2021,02/01/2021,Ship window (Collect)
Demo,B01NCY1OVU-3TY1FPBF,B01NCY1OVU,1,Demo,Accepted: EDI Only,NO,,,,,01/02/2021,8541786727,3TY1FPBF,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01NCY1OVU&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01NCY1OVU,,1,1,B01NCY1OVU,"JAX3 - Jacksonville, FL",Closed,"HOMFA Bamboo Bathtub Tray Bath Table Adjustable Caddy Tray with Extending Sides, Cellphone Tray and Wineglass Holder",50.56,,50.56,,Demo,12/09/2020,12/02/2020,Ship window (Collect)
Demo,B01NCY1OVU-3AAWAPNA,B01NCY1OVU,,Demo,Discontinued: Obsolete,NO,,,,,,8541786727,3AAWAPNA,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01NCY1OVU&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01NCY1OVU,,,4,B01NCY1OVU,"SAV3 - Macon, GA",Closed,"HOMFA Bamboo Bathtub Tray Bath Table Adjustable Caddy Tray with Extending Sides, Cellphone Tray and Wineglass Holder",,,50.56,,Demo,12/09/2020,12/02/2020,Ship window (Collect)
Demo,B01NCY1OVU-13IZU32Y,B01NCY1OVU,,Demo,Discontinued: Obsolete,NO,,,,,,8541786727,13IZU32Y,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01NCY1OVU&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01NCY1OVU,,,1,B01NCY1OVU,"RIC1 - Petersburg, VA",Closed,"HOMFA Bamboo Bathtub Tray Bath Table Adjustable Caddy Tray with Extending Sides, Cellphone Tray and Wineglass Holder",,,50.56,,Demo,01/08/2021,01/04/2021,Ship window (Collect)
Demo,B01NCY1OVU-1A3GP2TA,B01NCY1OVU,,Demo,Discontinued: Obsolete,NO,,,,,,8541786727,1A3GP2TA,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01NCY1OVU&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01NCY1OVU,,,2,B01NCY1OVU,"IND2 - Plainfield, IN",Closed,"HOMFA Bamboo Bathtub Tray Bath Table Adjustable Caddy Tray with Extending Sides, Cellphone Tray and Wineglass Holder",,,50.56,,Demo,01/08/2021,01/04/2021,Ship window (Collect)
Demo,B01NCY1OVU-1AFW2Z2Y,B01NCY1OVU,,Demo,Discontinued: Obsolete,NO,,,,,,8541786727,1AFW2Z2Y,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01NCY1OVU&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01NCY1OVU,,,7,B01NCY1OVU,"CLT3 - Concord, NC",Closed,"HOMFA Bamboo Bathtub Tray Bath Table Adjustable Caddy Tray with Extending Sides, Cellphone Tray and Wineglass Holder",,,50.56,,Demo,12/09/2020,12/02/2020,Ship window (Collect)
Demo,B01NCY1OVU-1A3TB3PU,B01NCY1OVU,,Demo,Discontinued: Obsolete,NO,,,,,,8541786727,1A3TB3PU,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01NCY1OVU&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01NCY1OVU,,,16,B01NCY1OVU,"GSP1 - Spartanburg, SC",Closed,"HOMFA Bamboo Bathtub Tray Bath Table Adjustable Caddy Tray with Extending Sides, Cellphone Tray and Wineglass Holder",,,50.56,,Demo,12/09/2020,12/02/2020,Ship window (Collect)
Demo,B01NCY1OVU-1NTPW3RB,B01NCY1OVU,,Demo,Discontinued: Obsolete,NO,,,,,,8541786727,1NTPW3RB,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01NCY1OVU&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01NCY1OVU,,,11,B01NCY1OVU,"ACY2 - BURLINGTON, NJ",Closed,"HOMFA Bamboo Bathtub Tray Bath Table Adjustable Caddy Tray with Extending Sides, Cellphone Tray and Wineglass Holder",,,50.56,,Demo,12/09/2020,12/02/2020,Ship window (Collect)
Demo,B01NCY1OVU-1ZAIF3NN,B01NCY1OVU,,Demo,Discontinued: Obsolete,NO,,,,,,8541786727,1ZAIF3NN,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01NCY1OVU&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01NCY1OVU,,,3,B01NCY1OVU,"TPA3 - Auburndale, FL",Closed,"HOMFA Bamboo Bathtub Tray Bath Table Adjustable Caddy Tray with Extending Sides, Cellphone Tray and Wineglass Holder",,,50.56,,Demo,01/08/2021,01/04/2021,Ship window (Collect)
Demo,B01NCY1OVU-1ZP3FNQU,B01NCY1OVU,,Demo,Cancelled: Temporarily out of stock,NO,,,,,,8541786727,1ZP3FNQU,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01NCY1OVU&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01NCY1OVU,,,1,B01NCY1OVU,"DCA6 - BALTIMORE, MD",Closed,"HOMFA Bamboo Bathtub Tray Bath Table Adjustable Caddy Tray with Extending Sides, Cellphone Tray and Wineglass Holder",,,50.56,,Demo,12/09/2020,12/02/2020,Ship window (Collect)
Demo,B01NCY1OVU-1RZ213YT,B01NCY1OVU,1,Demo,Accepted: EDI Only,NO,,,,,12/16/2020,8541786727,1RZ213YT,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01NCY1OVU&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01NCY1OVU,,,1,B01NCY1OVU,"BOS7 - Fall River, MA",Closed,"HOMFA Bamboo Bathtub Tray Bath Table Adjustable Caddy Tray with Extending Sides, Cellphone Tray and Wineglass Holder",50.56,,50.56,,Demo,12/09/2020,12/02/2020,Ship window (Collect)
Demo,B01NCY1OVU-1Y3PBTII,B01NCY1OVU,,Demo,Discontinued: Obsolete,NO,,,,,,8541786727,1Y3PBTII,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01NCY1OVU&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01NCY1OVU,,,1,B01NCY1OVU,"TPA2 - Lakeland, FL",Closed,"HOMFA Bamboo Bathtub Tray Bath Table Adjustable Caddy Tray with Extending Sides, Cellphone Tray and Wineglass Holder",,,50.56,,Demo,01/08/2021,01/04/2021,Ship window (Collect)
Demo,B01NCY1OVU-1YFZTWXZ,B01NCY1OVU,,Demo,Cancelled: Temporarily out of stock,NO,,,,,,8541786727,1YFZTWXZ,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01NCY1OVU&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01NCY1OVU,,,2,B01NCY1OVU,"MEM6 - OLIVE BRANCH, MS",Closed,"HOMFA Bamboo Bathtub Tray Bath Table Adjustable Caddy Tray with Extending Sides, Cellphone Tray and Wineglass Holder",,,50.56,,Demo,12/09/2020,12/02/2020,Ship window (Collect)
Demo,B01NCY1OVU-1PF2ZBZU,B01NCY1OVU,,Demo,Discontinued: Obsolete,NO,,,,,,8541786727,1PF2ZBZU,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01NCY1OVU&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01NCY1OVU,,,20,B01NCY1OVU,"SLC2 - West Jordan, UT",Closed,"HOMFA Bamboo Bathtub Tray Bath Table Adjustable Caddy Tray with Extending Sides, Cellphone Tray and Wineglass Holder",,,50.56,,Demo,12/09/2020,12/02/2020,Ship window (Collect)
Demo,B01NCY1OVU-23F33IFX,B01NCY1OVU,,Demo,Discontinued: Obsolete,NO,,,,,,8541786727,23F33IFX,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01NCY1OVU&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B01NCY1OVU,,,2,B01NCY1OVU,"TPA3 - Auburndale, FL",Closed,"HOMFA Bamboo Bathtub Tray Bath Table Adjustable Caddy Tray with Extending Sides, Cellphone Tray and Wineglass Holder",,,50.56,,Demo,12/09/2020,12/02/2020,Ship window (Collect)
Demo,B018FA1XZ2-21FZ1FZB,B018FA1XZ2,,Demo,Discontinued: Obsolete,NO,,,,,,14HOO06,21FZ1FZB,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B018FA1XZ2&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B018FA1XZ2,,,1,B018FA1XZ2,"CMH3 - Monroe, OH",Closed,"Texas Tees, Star Wars Onesie, Star Wars Baby Clothes, Storm Pooper, Black, 3-6 Month",,,78.44,,Demo,01/15/2021,01/11/2021,Ship window (Collect)
Demo,B06XGRZKG9-31RA1F1Y,B06XGRZKG9,,Demo,Cancelled: Invalid product information,NO,,,,,,4W0348W,31RA1F1Y,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B06XGRZKG9&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B06XGRZKG9,,,1,B06XGRZKG9,"LGB8 - Rialto, CA",Closed,"Pho Sho | Funny Vietnamese Cuisine Vietnam Foodie Chef Cook Food Humor T-Shirt-(Adult,L) Sport Grey",,,22.1,,Demo,01/08/2021,01/04/2021,Ship window (Collect)
Demo,B06XGRZKG9-32AGUTRR,B06XGRZKG9,,Demo,Cancelled: Invalid product information,NO,,,,,,4W0348W,32AGUTRR,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B06XGRZKG9&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B06XGRZKG9,,,3,B06XGRZKG9,"ONT8 - Moreno Valley, CA",Closed,"Pho Sho | Funny Vietnamese Cuisine Vietnam Foodie Chef Cook Food Humor T-Shirt-(Adult,L) Sport Grey",,,22.1,,Demo,01/08/2021,01/04/2021,Ship window (Collect)
Demo,B00FG2WSJS-3121G1WA,B00FG2WSJS,4,Demo,Accepted: EDI Only,NO,,,,,01/11/2021,mp-849675,3121G1WA,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00FG2WSJS&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B00FG2WSJS,1,3,4,B00FG2WSJS,"MEM6 - OLIVE BRANCH, MS",Closed,"BrookStone Sand Box 9.5"" x 9.5",60.68,,15.17,,Demo,01/08/2021,01/04/2021,Ship window (Collect)
Demo,B00FG2WSJS-3N2ZTGZN,B00FG2WSJS,4,Demo,Accepted: EDI Only,NO,,,,,01/17/2021,mp-849675,3N2ZTGZN,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00FG2WSJS&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B00FG2WSJS,,4,4,B00FG2WSJS,"CMH3 - Monroe, OH",Closed,"BrookStone Sand Box 9.5"" x 9.5",60.68,,15.17,,Demo,01/08/2021,01/04/2021,Ship window (Collect)
Demo,B00FG2WSJS-11NWNIUQ,B00FG2WSJS,3,Demo,Accepted: EDI Only,NO,,,,,01/17/2021,mp-849675,11NWNIUQ,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00FG2WSJS&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B00FG2WSJS,,3,3,B00FG2WSJS,"IND2 - Plainfield, IN",Closed,"BrookStone Sand Box 9.5"" x 9.5",45.51,,15.17,,Demo,01/15/2021,01/11/2021,Ship window (Collect)
Demo,B00FG2WSJS-1BPXAN2T,B00FG2WSJS,5,Demo,Accepted: EDI Only,NO,,,,,01/11/2021,mp-849675,1BPXAN2T,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00FG2WSJS&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B00FG2WSJS,,5,5,B00FG2WSJS,"BNA2 - Lebanon, TN",Closed,"BrookStone Sand Box 9.5"" x 9.5",75.85,,15.17,,Demo,01/08/2021,01/04/2021,Ship window (Collect)
Demo,B00FG2WSJS-1PQTANQA,B00FG2WSJS,14,Demo,Accepted: EDI Only,NO,,,,,01/15/2021,mp-849675,1PQTANQA,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00FG2WSJS&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B00FG2WSJS,,14,14,B00FG2WSJS,"PDX7 - Salem, OR",Closed,"BrookStone Sand Box 9.5"" x 9.5",212.38,,15.17,,Demo,01/08/2021,01/04/2021,Ship window (Collect)
Demo,B00FG2WSJS-1TWZ2Z1F,B00FG2WSJS,7,Demo,Accepted: EDI Only,NO,,,,,01/15/2021,mp-849675,1TWZ2Z1F,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00FG2WSJS&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B00FG2WSJS,,7,7,B00FG2WSJS,"SLC2 - West Jordan, UT",Closed,"BrookStone Sand Box 9.5"" x 9.5",106.19,,15.17,,Demo,01/08/2021,01/04/2021,Ship window (Collect)
Demo,B00FG2WSJS-222PFXGQ,B00FG2WSJS,11,Demo,Accepted: EDI Only,NO,,,,,01/16/2021,mp-849675,222PFXGQ,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00FG2WSJS&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B00FG2WSJS,,11,11,B00FG2WSJS,"DET1 - Livonia, MI",Closed,"BrookStone Sand Box 9.5"" x 9.5",166.87,,15.17,,Demo,01/15/2021,01/11/2021,Ship window (Collect)
Demo,B00FG2WSJS-332PANTQ,B00FG2WSJS,17,Demo,Accepted: EDI Only,NO,,,,,01/17/2021,mp-849675,332PANTQ,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00FG2WSJS&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B00FG2WSJS,,17,17,B00FG2WSJS,"DET2 - Shelby Township, MI",Closed,"BrookStone Sand Box 9.5"" x 9.5",257.89,,15.17,,Demo,01/15/2021,01/11/2021,Ship window (Collect)
Demo,B00FG2WSJS-3NUX2FRZ,B00FG2WSJS,,Demo,Discontinued: Obsolete,NO,,,,,,mp-849675,3NUX2FRZ,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00FG2WSJS&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B00FG2WSJS,,,25,B00FG2WSJS,"BFI3 - DuPont, WA",Closed,"BrookStone Sand Box 9.5"" x 9.5",,,15.17,,Demo,03/19/2021,03/15/2021,Ship window (Collect)
Demo,B00FG2WSJS-32P2N1XZ,B00FG2WSJS,4,Demo,Accepted: EDI Only,NO,,,,,01/18/2021,mp-849675,32P2N1XZ,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00FG2WSJS&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B00FG2WSJS,,4,4,B00FG2WSJS,"IND5 - Plainfield, IN",Closed,"BrookStone Sand Box 9.5"" x 9.5",60.68,,15.17,,Demo,01/15/2021,01/11/2021,Ship window (Collect)
Demo,B00FG2WSJS-3UGFRGIZ,B00FG2WSJS,31,Demo,Accepted: EDI Only,NO,,,,,01/18/2021,mp-849675,3UGFRGIZ,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00FG2WSJS&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B00FG2WSJS,,31,31,B00FG2WSJS,"PDX7 - Salem, OR",Closed,"BrookStone Sand Box 9.5"" x 9.5",470.27,,15.17,,Demo,01/15/2021,01/11/2021,Ship window (Collect)
Demo,B00FG2WSJS-3WWNZY3Z,B00FG2WSJS,,Demo,Discontinued: Obsolete,NO,,,,,,mp-849675,3WWNZY3Z,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00FG2WSJS&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B00FG2WSJS,,,7,B00FG2WSJS,"OAK3 - Patterson, CA",Closed,"BrookStone Sand Box 9.5"" x 9.5",,,15.17,,Demo,03/19/2021,03/15/2021,Ship window (Collect)
Demo,B00FG2WSJS-3X213XNT,B00FG2WSJS,,Demo,Discontinued: Obsolete,NO,,,,,,mp-849675,3X213XNT,,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00FG2WSJS&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,https://www.amazon.com/dp/B00FG2WSJS,,,2,B00FG2WSJS,"OAK3 - Patterson, CA",Closed,"BrookStone Sand Box 9.5"" x 9.5",,,15.17,,Demo,02/05/2021,02/01/2021,Ship window (Collect)
