PartitionKey,RowKey,ASIN,Account,Average_Sales_Price,Average_Sales_Price_Prior_Period,Brand,Change_in_GV_Last_Year,Change_in_Glance_View_Prior_Period,Distributor_View,LBB_Price,Model_Or_Style_Number,Occurrence,Product_Image_URL,Product_Title,Product_URL,Rep_OOS,Rep_OOS_Percent_of_Total,Rep_OOS_Prior_Period,Reporting_Range,Sales_View,Shipped_COGS,Shipped_COGS_Last_Year,Shipped_COGS_Percent_of_Total,Shipped_COGS_Prior_Period,Shipped_Units,Shipped_Units_Last_Year,Shipped_Units_Percent_of_Total,Shipped_Units_Prior_Period,Subcategory_Sales_Rank,UPC,Viewing_End,Viewing_Start
02-01-2021,B017SGIMV2_02_2021,B017SGIMV2,Demo,0,,Omie,-0.9887640449438203,,,0,Blue Sky,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B017SGIMV2&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"OmieBox Bento Box for Kids - Insulated Bento Lunch Box with Leak Proof Thermos Food Jar - 3 Compartments, Two Temperature Zones - (Blue Sky) (Single)",https://www.amazon.com/dp/B017SGIMV2,1,0.00018008283810552853,,Monthly,Shipped COGS,0,0,0,,0,0,0,,,525046547091,02/10/2021,02/01/2021
02-01-2021,B00004YVAJ_02_2021,B00004YVAJ,Demo,0,,Victorinox,-1,,,,54212,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00004YVAJ&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Victorinox Swiss Army Classic SD Pocket Knife, StayGlow",https://www.amazon.com/dp/B00004YVAJ,,0,,Monthly,Shipped COGS,0,0,0,,0,0,0,,,179053538031,02/10/2021,02/01/2021
02-01-2021,B06WRR6V16_02_2021,B06WRR6V16,Demo,52.03,,Ello,3,,,0,826-0449-026-6,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B06WRR6V16&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Ello Devon Glass Tumbler With Straw, Mint, 20 oz",https://www.amazon.com/dp/B06WRR6V16,0,0,,Monthly,Shipped COGS,37.92,0,0.0005411899499656189,,1,0,0.00037341299477221804,,,724509092571,02/10/2021,02/01/2021
02-01-2021,B00NMFDMPA_02_2021,B00NMFDMPA,Demo,0,,Feelin Good Tees,,,,,MPF296S,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00NMFDMPA&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Never Forget Funny Retro Music Mens Novelty Funny T Shirt L Military,https://www.amazon.com/dp/B00NMFDMPA,0,0,,Monthly,Shipped COGS,0,0,0,,0,0,0,,,492097052862,02/10/2021,02/01/2021
02-01-2021,B01BPMOK5W_02_2021,B01BPMOK5W,Demo,0,,ban.do,9,,,0,825466936737,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01BPMOK5W&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Ban.do Cell Phone Case for iPhone 6/6s - Retail Packaging - Chill Pill,https://www.amazon.com/dp/B01BPMOK5W,0,0,,Monthly,Shipped COGS,0,0,0,,0,0,0,,,76317515284,02/10/2021,02/01/2021
02-01-2021,B0743F8Q94_02_2021,B0743F8Q94,Demo,0,,Brixton,,,,,K6MN4AR,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0743F8Q94&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Brixton Men's Oath III Medium Profile Adjustable Snapback Hat, heather grey/black, One Size",https://www.amazon.com/dp/B0743F8Q94,0,0,,Monthly,Shipped COGS,0,0,0,,0,0,0,,,900627521509,02/10/2021,02/01/2021
02-01-2021,B000YB7T04_02_2021,B000YB7T04,Demo,71.19857142857144,,totes,-0.3157894736842105,,,0,ZGN328R,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B000YB7T04&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"totes Signature Bubble Umbrella - Manual Open, One Size - Birds on a Wire",https://www.amazon.com/dp/B000YB7T04,0,0,,Monthly,Shipped COGS,458.03999999999996,0.39603779335568406,0.006537095060185973,,7,0.4,0.002613890963405526,,,54192087002,02/10/2021,02/01/2021
02-01-2021,B00WQIV96S_02_2021,B00WQIV96S,Demo,0,,Gaiam,-0.33333333333333337,,,,05-61653,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00WQIV96S&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Gaiam Kids Stay-N-Play Children's Balance Ball - Flexible School Chair Active Classroom Desk Alternative Seating | Built-In Stay-Put Soft Stability Legs, Includes Air Pump, 45cm, Lime",https://www.amazon.com/dp/B00WQIV96S,0,0,,Monthly,Shipped COGS,0,0,0,,0,0,0,,,546276774957,02/10/2021,02/01/2021
02-01-2021,B01ARNV2VA_02_2021,B01ARNV2VA,Demo,149.25,,Umbra,1,,,0,470752-633,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01ARNV2VA&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Umbra Trigg Hanging Planter Vase & Geometric Wall Decor Container, Small, White/Brass",https://www.amazon.com/dp/B01ARNV2VA,0,0,,Monthly,Shipped COGS,619,0,0.008834297970166619,,5,0,0.0018670649738610904,,,814266031466,02/10/2021,02/01/2021
02-01-2021,B019HR91W4_02_2021,B019HR91W4,Demo,94.456,,Ecolution,2.75,,,0,Micro-Pop,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B019HR91W4&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Ecolution Original Microwave Micro-Pop Popcorn Popper, Borosilicate Glass, 3-in-1 Silicone Lid, Dishwasher Safe, BPA Free, 1.5 Quart Snack Size, Red",https://www.amazon.com/dp/B019HR91W4,0.15,0.001620745542949757,,Monthly,Shipped COGS,4975,0.8030000471135689,0.07100263715925513,,50,1.173913043478261,0.018670649738610903,,,626020341408,02/10/2021,02/01/2021
02-01-2021,B00BACP86I_02_2021,B00BACP86I,Demo,0,,OTOTO,0.75,,,0,OT494,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00BACP86I&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Ototo Pistachio Nuts and Seeds Serving Melamine Bowl Set,https://www.amazon.com/dp/B00BACP86I,0,0,,Monthly,Shipped COGS,0,0,0,,0,0,0,,,505509830870,02/10/2021,02/01/2021
02-01-2021,B07YVZ15SN_02_2021,B07YVZ15SN,Demo,33.85333333333333,,Beats,27,,,0,4FIJ17F,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07YVZ15SN&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Beats Studio3 Wireless Noise Cancelling Over-Ear Headphones - White,https://www.amazon.com/dp/B07YVZ15SN,0,0,,Monthly,Shipped COGS,330,0,0.004709722665840039,,9,0,0.0033607169529499626,,,616623639383,02/10/2021,02/01/2021
02-01-2021,B00QSNKJN6_02_2021,B00QSNKJN6,Demo,0,,Feelin Good Tees,7,,,,U1UNG1H,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00QSNKJN6&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Feelin Good Tees I Wear This Shirt Periodically Funny Science T Shirt XL Dark Grey,https://www.amazon.com/dp/B00QSNKJN6,0,0,,Monthly,Shipped COGS,0,0,0,,0,0,0,,,453635816117,02/10/2021,02/01/2021
02-01-2021,B075QM95CR_02_2021,B075QM95CR,Demo,0,,Feelin Good Tees,1.3333333333333335,,,,HQL5QBM,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B075QM95CR&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Feelin Good Tees I Wear This Shirt Periodically Funny Science T Shirt XL Dark Grey,https://www.amazon.com/dp/B075QM95CR,0,0,,Monthly,Shipped COGS,0,0,0,,0,0,0,,,268206892439,02/10/2021,02/01/2021
02-01-2021,B00HY8H7OI_02_2021,B00HY8H7OI,Demo,112.56333333333333,,,1.8571428571428572,,,0,023269-660,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00HY8H7OI&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Umbra Touch Waste, Small Trash Can with Lid, White",https://www.amazon.com/dp/B00HY8H7OI,0,0,,Monthly,Shipped COGS,285.84000000000003,0,0.004079476141829444,,3,0,0.0011202389843166542,,,979778307957,02/10/2021,02/01/2021
02-01-2021,B07XLGJ7F8_02_2021,B07XLGJ7F8,Demo,0,,PyroPet,-1,,,,6DV0RKF,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07XLGJ7F8&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"PyroPet Candles Kisa Candle, Pink",https://www.amazon.com/dp/B07XLGJ7F8,,0,,Monthly,Shipped COGS,0,0,0,,0,0,0,,,260538132840,02/10/2021,02/01/2021
02-01-2021,B075QMSQHW_02_2021,B075QMSQHW,Demo,0,,Feelin Good Tees,,,,,K22ACUO,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B075QMSQHW&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Feelin Good Tees I Wear This Shirt Periodically Funny Science T Shirt XL Dark Grey,https://www.amazon.com/dp/B075QMSQHW,0,0,,Monthly,Shipped COGS,0,0,0,,0,0,0,,,675514565923,02/10/2021,02/01/2021
02-01-2021,B07PMTX1B8_02_2021,B07PMTX1B8,Demo,51.84,,GDTK,2.5,,,0,QVFV1D7,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07PMTX1B8&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,GDTK Leather Passport Holder Cover Case RFID Blocking Travel Wallet,https://www.amazon.com/dp/B07PMTX1B8,0,0,,Monthly,Shipped COGS,31.46,0,0.00044899356081008366,,1,0,0.00037341299477221804,,,784808990564,02/10/2021,02/01/2021
02-01-2021,B078NG4816_02_2021,B078NG4816,Demo,0,,Vela Lanterns,-1,,,,OWXCUHW,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B078NG4816&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Vela Lanterns Moroccan Style Candle Lantern, Medium, Purple Glass",https://www.amazon.com/dp/B078NG4816,,0,,Monthly,Shipped COGS,0,0,0,,0,0,0,,,629619114647,02/10/2021,02/01/2021
02-01-2021,B00QSNKZIU_02_2021,B00QSNKZIU,Demo,0,,Feelin Good Tees,1,,,0,67QAIY6,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00QSNKZIU&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Feelin Good Tees I Wear This Shirt Periodically Funny Science T Shirt XL Dark Grey,https://www.amazon.com/dp/B00QSNKZIU,0,0,,Monthly,Shipped COGS,0,0,0,,0,0,0,,,283348949519,02/10/2021,02/01/2021
02-01-2021,B01KKUEX66_02_2021,B01KKUEX66,Demo,0,,Feelin Good Tees,-1,,,,PWHADV5,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01KKUEX66&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Feelin Good Tees I Wear This Shirt Periodically Funny Science T Shirt XL Dark Grey,https://www.amazon.com/dp/B01KKUEX66,,0,,Monthly,Shipped COGS,0,0,0,,0,0,0,,,908380758989,02/10/2021,02/01/2021
02-01-2021,B01D2JEHDG_02_2021,B01D2JEHDG,Demo,0,,Flint,-1,,,,856299005536,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01D2JEHDG&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Flint Retractable Lint Roller, Refillable, 30 Sheets, Metallic Rose Gold",https://www.amazon.com/dp/B01D2JEHDG,,0,,Monthly,Shipped COGS,0,0,0,,0,0,0,,,105959021525,02/10/2021,02/01/2021
02-01-2021,B0019ZOZ56_02_2021,B0019ZOZ56,Demo,52.63,,,-0.96875,,,0,90640,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0019ZOZ56&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Swimline Giant Pretzel Swim Fun Inflatable Floating Seat, 1-Pack",https://www.amazon.com/dp/B0019ZOZ56,1,0.00018008283810552853,,Monthly,Shipped COGS,39.33,0,0.0005613133104469354,,1,0,0.00037341299477221804,,,927524352293,02/10/2021,02/01/2021
02-01-2021,1449433251_02_2021,1449433251,Demo,0,,,-0.6111111111111112,,,,P5RTE5C,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=1449433251&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,The Complete Calvin and Hobbes,https://www.amazon.com/dp/1449433251,0,0,,Monthly,Shipped COGS,0,0,0,,0,0,0,,,52491646142,02/10/2021,02/01/2021
02-01-2021,B004S6NAPO_02_2021,B004S6NAPO,Demo,0,,NEFF,-0.875,,,,BVASPZB,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B004S6NAPO&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Neff Unisex Daily Beanie, Warm, Slouchy, Soft Headwear, Teal, One Size",https://www.amazon.com/dp/B004S6NAPO,1,0.00040518638573743926,,Monthly,Shipped COGS,0,0,0,,0,0,0,,,477544016023,02/10/2021,02/01/2021
02-01-2021,B002PEGT9U_02_2021,B002PEGT9U,Demo,41.33,,Peg Perego,0.4716981132075472,,,0,IGOR0039,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B002PEGT9U&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Peg Perego John Deere Ground Force Tractor with Trailer,https://www.amazon.com/dp/B002PEGT9U,0,0,,Monthly,Shipped COGS,165.52,-0.613388456777147,0.002362282714090434,,5,-0.6153846153846154,0.0018670649738610904,,,726202997879,02/10/2021,02/01/2021
02-01-2021,B07CJVK7PL_02_2021,B07CJVK7PL,Demo,0,,Clocky,4,,,0.5,SMJ75LF,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07CJVK7PL&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"CLOCKY Alarm Clock on Wheels (Original) | Loudest for Heavy Sleeper (Adult or Kid Bed-Room Robot Clockie) Funny, Rolling, Run-Away, Moving, Jumping (Pink)",https://www.amazon.com/dp/B07CJVK7PL,0,0,,Monthly,Shipped COGS,0,0,0,,0,0,0,,,5251941939,02/10/2021,02/01/2021
02-01-2021,B077Y2SJML_02_2021,B077Y2SJML,Demo,40.01,,Godinger,0.5528455284552846,,,0,Decanter Globe,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B077Y2SJML&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Whiskey Decanter Globe Set with 2 Etched Globe Whisky Glasses - for Liquor, Scotch, Bourbon, Vodka - 850ml",https://www.amazon.com/dp/B077Y2SJML,0.010471204188481676,0.00036016567621105706,,Monthly,Shipped COGS,1347.9099999999999,-0.42678228179699607,0.019237219025795293,,34,-0.4426229508196721,0.012696041822255415,,,380799405418,02/10/2021,02/01/2021
02-01-2021,B07PPY4Q8M_02_2021,B07PPY4Q8M,Demo,0,,GDTK,,,,0,HXQV4WA,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07PPY4Q8M&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,GDTK Leather Passport Holder Cover Case RFID Blocking Travel Wallet,https://www.amazon.com/dp/B07PPY4Q8M,0,0,,Monthly,Shipped COGS,0,0,0,,0,0,0,,,260174150986,02/10/2021,02/01/2021
02-01-2021,B07PVLM6S9_02_2021,B07PVLM6S9,Demo,0,,SONGDU,,,,,.,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07PVLM6S9&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,SONGDU Men's Ultra-Thin Quartz Analog Date Wrist Watch with Black Leather Strap,https://www.amazon.com/dp/B07PVLM6S9,1,0.0008103727714748785,,Monthly,Shipped COGS,0,0,0,,0,0,0,,,319806459913,02/10/2021,02/01/2021
02-01-2021,B01GA64PTE_02_2021,B01GA64PTE,Demo,0,,Sparko Sweets,0,,,,LKZPC7L,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01GA64PTE&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Galaxy Lollipops Planet Designs Gift Pack, 10 Lollipop Set, 2 Pounds, Juicy Cherry Flavor, Handcrafted in USA, Sparko Sweets",https://www.amazon.com/dp/B01GA64PTE,1,0.00040518638573743926,,Monthly,Shipped COGS,0,0,0,,0,0,0,,,430515115984,02/10/2021,02/01/2021
02-01-2021,B076P4K7N1_02_2021,B076P4K7N1,Demo,4.915000000000001,,BUBM,0.38888888888888884,,,0,8542017502,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B076P4K7N1&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"BUBM Desk Pad Protector 35"" x 18"", PU Leather Desk Mat Blotters Organizer with Comfortable Writing Surface(Pink)",https://www.amazon.com/dp/B076P4K7N1,0,0,,Monthly,Shipped COGS,20,-0.3732372297085552,0.0002854377373236387,,20,1.2222222222222223,0.0074682598954443615,,,954645469685,02/10/2021,02/01/2021
02-01-2021,B07S76K4C1_02_2021,B07S76K4C1,Demo,3.93,,Polaroid,0.25,,,0,AMZASK11SP01B,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07S76K4C1&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Polaroid Snap Instant Digital Camera (Blue) with ZINK Zero Ink Printing Technology,https://www.amazon.com/dp/B07S76K4C1,0,0,,Monthly,Shipped COGS,4,0,5.7087547464727744e-05,,4,0,0.0014936519790888722,,,913158714180,02/10/2021,02/01/2021
02-01-2021,B07HL22LW9_02_2021,B07HL22LW9,Demo,0,,,0,,,,470752-670,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07HL22LW9&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Umbra Trigg Hanging Planter Vase & Geometric Wall Decor Container, Small, White/Brass",https://www.amazon.com/dp/B07HL22LW9,0,0,,Monthly,Shipped COGS,0,0,0,,0,0,0,,,112685066218,02/10/2021,02/01/2021
02-01-2021,B07DYYV9NP_02_2021,B07DYYV9NP,Demo,0,,SixVector,2,,,0,EICLXG9,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07DYYV9NP&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Premium Glass Nail File With Case, Crystal Diamond Salon Best Beauty Nail Buffer For Natural and Acrylic Nails Christmas Gift for Woman and Man,Apricot",https://www.amazon.com/dp/B07DYYV9NP,0,0,,Monthly,Shipped COGS,0,0,0,,0,0,0,,,500467880170,02/10/2021,02/01/2021
02-01-2021,B01N40YO0M_02_2021,B01N40YO0M,Demo,0,,,,,,0,72723,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01N40YO0M&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"French Bull 6"" Spreader Set of 4 - Melamine Dinnerware - Butter, Bagels, Cheese, Knife - Graphic",https://www.amazon.com/dp/B01N40YO0M,0,0,,Monthly,Shipped COGS,0,0,0,,0,0,0,,,131847167111,02/10/2021,02/01/2021
02-01-2021,B01BCZ8756_02_2021,B01BCZ8756,Demo,0,,Brixton,-1,,,,6JTXFNU,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01BCZ8756&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Brixton Men's Oath III Medium Profile Adjustable Snapback Hat, heather grey/black, One Size",https://www.amazon.com/dp/B01BCZ8756,,0,,Monthly,Shipped COGS,0,0,0,,0,0,0,,,446601624071,02/10/2021,02/01/2021
02-01-2021,B07Z6K6C6J_02_2021,B07Z6K6C6J,Demo,0,,Feelin Good Tees,-1,,,,6D3P4EI,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07Z6K6C6J&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Never Forget Funny Retro Music Mens Novelty Funny T Shirt L Military,https://www.amazon.com/dp/B07Z6K6C6J,,0,,Monthly,Shipped COGS,0,0,0,,0,0,0,,,339647271971,02/10/2021,02/01/2021
02-01-2021,B01MU90UPB_02_2021,B01MU90UPB,Demo,48.65,,Le Creuset,33,,,0,LS2501-266MSS,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01MU90UPB&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Le Creuset Signature Enameled Cast-Iron 5-1/2-Quart Round French (Dutch) Oven, Caribbean",https://www.amazon.com/dp/B01MU90UPB,0,0,,Monthly,Shipped COGS,46.96,0,0.0006702078072359037,,2,0,0.0007468259895444361,,,831306446379,02/10/2021,02/01/2021
02-01-2021,B00I0VUMBI_02_2021,B00I0VUMBI,Demo,0,,Fred & Friends,-1,,,0,5132157,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00I0VUMBI&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Fred DINNER WINNER Kids' Dinner Tray, Pirate",https://www.amazon.com/dp/B00I0VUMBI,0,0,,Monthly,Shipped COGS,0,0,0,,0,0,0,,,752460775455,02/10/2021,02/01/2021
02-01-2021,B00JP7OZAK_02_2021,B00JP7OZAK,Demo,23.589285714285715,,Kikkerland,0.5,,,0,HH25-HG,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00JP7OZAK&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Kikkerland Toothbrush Holder, Bear",https://www.amazon.com/dp/B00JP7OZAK,0,0,,Monthly,Shipped COGS,336.44,0,0.00480163361725825,,14,0,0.005227781926811052,,,490008583419,02/10/2021,02/01/2021
02-01-2021,B07437Z8BY_02_2021,B07437Z8BY,Demo,28.54,,puersit,-0.5263157894736842,,,0,4328529946,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07437Z8BY&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Puersit Vintage 15 Inch Laptop Backpack Canvas College School Backpack with USB Charging Port for Travel Unisex Backpack,https://www.amazon.com/dp/B07437Z8BY,0,0,,Monthly,Shipped COGS,22.69,-0.7844385331559947,0.0003238291129936681,,1,-0.8,0.00037341299477221804,,,834500669488,02/10/2021,02/01/2021
02-01-2021,B014PBA7IY_02_2021,B014PBA7IY,Demo,33.62,,URPOWER,2.833333333333333,,,0,OD-303,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B014PBA7IY&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Aromatherapy Essential Oil Diffuser, URPOWER 300ml Wood Grain Ultrasonic Cool Mist Whisper-Quiet Humidifier with Color Led Lights Changing & 4 Timer Settings, Waterless Auto Shut-Off for Spa Baby",https://www.amazon.com/dp/B014PBA7IY,0,0,,Monthly,Shipped COGS,336.49,2.10186209439528,0.004802347211601559,,11,1.75,0.004107542942494399,,,615168910917,02/10/2021,02/01/2021
02-01-2021,B01HFFXHMK_02_2021,B01HFFXHMK,Demo,0,,Feelin Good Tees,-0.33333333333333337,,,,JFW8UFI,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01HFFXHMK&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,I Am Currently Unsupervised Adult Humor Novelty Graphic Sarcasm Funny T Shirt XL Black1,https://www.amazon.com/dp/B01HFFXHMK,0,0,,Monthly,Shipped COGS,0,0,0,,0,0,0,,,811415407702,02/10/2021,02/01/2021
02-01-2021,B00QYCBK48_02_2021,B00QYCBK48,Demo,80.24,,Fred & Friends,-0.45454545454545453,,,0,5141922,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00QYCBK48&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Fred SAUCED UP Ravioli Spoon Rest, one size - 5141922",https://www.amazon.com/dp/B00QYCBK48,0,0,,Monthly,Shipped COGS,1050.8400000000001,-0.10040834496160526,0.014997469594458626,,14,-0.125,0.005227781926811052,,,798645552083,02/10/2021,02/01/2021
02-01-2021,B07F98YZ4K_02_2021,B07F98YZ4K,Demo,0,,Feelin Good Tees,1,,,,DVNKD1C,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07F98YZ4K&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Feelin Good Tees I Wear This Shirt Periodically Funny Science T Shirt XL Dark Grey,https://www.amazon.com/dp/B07F98YZ4K,0,0,,Monthly,Shipped COGS,0,0,0,,0,0,0,,,125835049842,02/10/2021,02/01/2021
02-01-2021,B003EQ49KE_02_2021,B003EQ49KE,Demo,0,,,-0.8,,,0,ZA13250320,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B003EQ49KE&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Pendleton National Park Blanket - Full Crater Lake One Size,https://www.amazon.com/dp/B003EQ49KE,0,0,,Monthly,Shipped COGS,0,0,0,,0,0,0,,,167586577711,02/10/2021,02/01/2021
02-01-2021,B017VL0D2K_02_2021,B017VL0D2K,Demo,42.2125,,Petforu,1.653846153846154,,,0,SG_B017VL0D2K_US,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B017VL0D2K&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Petforu Magnetic Levitation, High Rotation C Shape Magnetic Suspension Maglev Levitation Globe with LED Lights for Learning Education Teaching Demo Home Office Desk Decoration(US Plug) - Black",https://www.amazon.com/dp/B017VL0D2K,0,0,,Monthly,Shipped COGS,248.89999999999998,-0.10528775297458579,0.003552272640992683,,8,-0.1111111111111111,0.0029873039581777444,,,750814991641,02/10/2021,02/01/2021
