PartitionKey,RowKey,ASIN,Account,Average_Sales_Price,Average_Sales_Price_Prior_Period,Brand,Change_in_GV_Last_Year,Change_in_Glance_View_Prior_Period,Distributor_View,Model_Or_Style_Number,Occurrence,Product_Image_URL,Product_Title,Product_URL,Rep_OOS_Percent_of_Total,Reporting_Range,Sales_View,Shipped_COGS,Shipped_COGS_Last_Year,Shipped_COGS_Percent_of_Total,Shipped_COGS_Prior_Period,Shipped_Units,Shipped_Units_Last_Year,Shipped_Units_Percent_of_Total,Shipped_Units_Prior_Period,UPC,Viewing_End,Viewing_Start,LBB_Price,Rep_OOS,Rep_OOS_Prior_Period,Subcategory_Sales_Rank
02-07-2021,B01IBALMQ6_02_07_2021,B01IBALMQ6,Demo,0,,Drasawee,,,,JLQ01829-2,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01IBALMQ6&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Drasawee Kawaii Comfort Sleeping Ice Bag Stuffed Eye Mask Blindfold 6#,https://www.amazon.com/dp/B01IBALMQ6,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,903877332881,02/10/2021,02/07/2021,,0,,
02-07-2021,B01K0BVW1O_02_07_2021,B01K0BVW1O,Demo,0,,Feelin Good Tees,-1,,,84PHXKI,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01K0BVW1O&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,I Am Currently Unsupervised Adult Humor Novelty Graphic Sarcasm Funny T Shirt XL Black1,https://www.amazon.com/dp/B01K0BVW1O,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,98929826301,02/10/2021,02/07/2021,,,,
02-07-2021,B017T34MYA_02_07_2021,B017T34MYA,Demo,0,,Texas Tees,1,,,N69CTTH,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B017T34MYA&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Texas Tees, Star Wars Onesie, Star Wars Baby Clothes, Storm Pooper, Black, 3-6 Month",https://www.amazon.com/dp/B017T34MYA,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,904770471223,02/10/2021,02/07/2021,0,0,,
02-07-2021,B00AYP8E2C_02_07_2021,B00AYP8E2C,Demo,0,,YAMAZAKI home,,,,7404,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00AYP8E2C&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"YAMAZAKI home 7409 Silicone Animal Card-Holder – Paper Organizer for Desk or Office, Gray",https://www.amazon.com/dp/B00AYP8E2C,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,144451424340,02/10/2021,02/07/2021,,0,,
02-07-2021,B01J6REC92_02_07_2021,B01J6REC92,Demo,0,,Feelin Good Tees,,,,R4FKEFH,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01J6REC92&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Never Forget Funny Retro Music Mens Novelty Funny T Shirt L Military,https://www.amazon.com/dp/B01J6REC92,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,249599856577,02/10/2021,02/07/2021,0,0,,
02-07-2021,B01AH2G5P4_02_07_2021,B01AH2G5P4,Demo,0,,MIRA BRANDS,0.5,,,DOHNYYD,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01AH2G5P4&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"MIRA 17 Oz Stainless Steel Vacuum Insulated Water Bottle | Double Walled Cola Shape Thermos | 24 Hours Cold, 12 Hours Hot | Reusable Metal Water Bottle | Leak-Proof Sports Flask | Wood",https://www.amazon.com/dp/B01AH2G5P4,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,591426599867,02/10/2021,02/07/2021,0,0,,
02-07-2021,B001O0DN4U_02_07_2021,B001O0DN4U,Demo,79.01,,Julbo,0.14285714285714288,,,J079162,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B001O0DN4U&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Julbo Sherpa Mountaineering Glacier Sunglasses with Flexible Arms and Side-Shields, Polycarbonate Spectron 3 Lens, Black Frame Sherpa",https://www.amazon.com/dp/B001O0DN4U,0,Weekly,Shipped COGS,148.32,0,0.007150232989994881,,3,0,0.004037685060565276,,518121410619,02/10/2021,02/07/2021,0,0,,
02-07-2021,B0041OR9N2_02_07_2021,B0041OR9N2,Demo,88.9,,,1.2,,,BONEH,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0041OR9N2&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Fred BONEHEAD Folding Brush & Comb,https://www.amazon.com/dp/B0041OR9N2,0,Weekly,Shipped COGS,117.42,0,0.005660601117079281,,2,0,0.0026917900403768506,,286320352756,02/10/2021,02/07/2021,0,0,,
02-07-2021,B00V155S46_02_07_2021,B00V155S46,Demo,0,,Drunk Stoned or Stupid,1,,,861721000171,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00V155S46&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Drunk Stoned or Stupid [A Party Game],https://www.amazon.com/dp/B00V155S46,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,301193483240,02/10/2021,02/07/2021,0,0,,
02-07-2021,B01C4IS4Q2_02_07_2021,B01C4IS4Q2,Demo,73.83,,ROYAL CRAFT WOOD,0.7857142857142857,,,RCW-01,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01C4IS4Q2&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"ROYAL CRAFT WOOD Luxury Bathtub Caddy Tray, One or Two Person Bath and Bed Tray, Bonus Free Soap Holder (Natural Bamboo Color)",https://www.amazon.com/dp/B01C4IS4Q2,0,Weekly,Shipped COGS,117.42,0,0.005660601117079281,,2,0,0.0026917900403768506,,697613729057,02/10/2021,02/07/2021,0,0,,
02-07-2021,B00ON1THJ2_02_07_2021,B00ON1THJ2,Demo,0,,Tom Dixon,0,,,ZDGSS7M,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00ON1THJ2&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Tom Dixon Scent Water, Medium - Blue",https://www.amazon.com/dp/B00ON1THJ2,0.001692047377326565,Weekly,Shipped COGS,0,0,0,,0,0,0,,396841227864,02/10/2021,02/07/2021,0,0.25,,
02-07-2021,B016Q7ZKV4_02_07_2021,B016Q7ZKV4,Demo,0,,WOMHOPE,,,,WXDZ0040,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B016Q7ZKV4&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"WOMHOPE Children's Night Lights Rechargeable Hand-held Design Tap Sensor Vibration Cage Lamp Night Lights for Kids, Baby,Valentines Gift,Outdoor Lamp (Blue Bunny)",https://www.amazon.com/dp/B016Q7ZKV4,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,121931168732,02/10/2021,02/07/2021,,0,,
02-07-2021,B0727WLT8R_02_07_2021,B0727WLT8R,Demo,0,,GDTK,,,,W8WSTEX,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0727WLT8R&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,GDTK Leather Passport Holder Cover Case RFID Blocking Travel Wallet,https://www.amazon.com/dp/B0727WLT8R,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,31089901256,02/10/2021,02/07/2021,,0,,
02-07-2021,B01J6REH6U_02_07_2021,B01J6REH6U,Demo,89.98,,Feelin Good Tees,-1,,,778VRMY,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01J6REH6U&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Never Forget Funny Retro Music Mens Novelty Funny T Shirt L Military,https://www.amazon.com/dp/B01J6REH6U,0,Weekly,Shipped COGS,229.71,0,0.011073894418363834,,4,0,0.005383580080753701,,839573205934,02/10/2021,02/07/2021,0,0,,
02-07-2021,B07PQTR215_02_07_2021,B07PQTR215,Demo,0,,,0,,,QBCU5OX,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07PQTR215&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Pendleton National Park Blanket - Full Crater Lake One Size,https://www.amazon.com/dp/B07PQTR215,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,449403310743,02/10/2021,02/07/2021,0,0,,
02-07-2021,B07HRHV8ZG_02_07_2021,B07HRHV8ZG,Demo,0,,Arctic Paw,1,,,JT8MJNF,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07HRHV8ZG&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Arctic Paw Beanie for Women Cable Knit Beanie with Faux Fur Pompom Ears Beige,https://www.amazon.com/dp/B07HRHV8ZG,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,66404792025,02/10/2021,02/07/2021,,0,,
02-07-2021,B01N8TTAKB_02_07_2021,B01N8TTAKB,Demo,0,,Flint,2.5,,,FLDRP-CM-MET-US,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01N8TTAKB&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Flint Retractable Lint Roller, Refillable, 30 Sheets, Metallic Rose Gold",https://www.amazon.com/dp/B01N8TTAKB,0.03553299492385787,Weekly,Shipped COGS,0,0,0,,0,0,0,,207316913575,02/10/2021,02/07/2021,,1,,
02-07-2021,B076W8DQMP_02_07_2021,B076W8DQMP,Demo,0,,Keybudz,-1,,,2B8X8FR,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B076W8DQMP&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,PodSkinz AirPods 2 & 1 Case [Front LED Visible] Protective Silicone Cover and Skin Compatible with Apple AirPods (Diamond Blue),https://www.amazon.com/dp/B076W8DQMP,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,887403130370,02/10/2021,02/07/2021,,,,
02-07-2021,B00IK482RG_02_07_2021,B00IK482RG,Demo,22.45,,Kikkerland,-0.7142857142857143,,,SC22,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00IK482RG&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Kikkerland 50 Year Calendar Paperweight (CAL50),https://www.amazon.com/dp/B00IK482RG,0,Weekly,Shipped COGS,15,-0.5,0.0007231222684056311,,1,-0.5,0.0013458950201884253,,245709689133,02/10/2021,02/07/2021,0,0,,
02-07-2021,B07JXDTL24_02_07_2021,B07JXDTL24,Demo,0,,Beats,5,,,917ZULX,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07JXDTL24&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Beats Studio3 Wireless Noise Cancelling Over-Ear Headphones - White,https://www.amazon.com/dp/B07JXDTL24,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,49367148071,02/10/2021,02/07/2021,,0,,
02-07-2021,B00NMFDX0E_02_07_2021,B00NMFDX0E,Demo,0,,Feelin Good Tees,-1,,,X9SNAIK,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00NMFDX0E&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Never Forget Funny Retro Music Mens Novelty Funny T Shirt L Military,https://www.amazon.com/dp/B00NMFDX0E,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,961402754236,02/10/2021,02/07/2021,,,,
02-07-2021,B00LZLJXD8_02_07_2021,B00LZLJXD8,Demo,16.98,,Sparko Sweets,3.666666666666667,,,X3BDBZZ,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00LZLJXD8&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Galaxy Lollipops Planet Designs Gift Pack, 10 Lollipop Set, 2 Pounds, Juicy Cherry Flavor, Handcrafted in USA, Sparko Sweets",https://www.amazon.com/dp/B00LZLJXD8,0,Weekly,Shipped COGS,38.480000000000004,0,0.001855049659216579,,3,0,0.004037685060565276,,294713440533,02/10/2021,02/07/2021,0,0,,
02-07-2021,B07Z6JR54K_02_07_2021,B07Z6JR54K,Demo,0,,Feelin Good Tees,0,,,4XCLKI4,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07Z6JR54K&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Never Forget Funny Retro Music Mens Novelty Funny T Shirt L Military,https://www.amazon.com/dp/B07Z6JR54K,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,260584767398,02/10/2021,02/07/2021,,0,,
02-07-2021,B078N6T64Z_02_07_2021,B078N6T64Z,Demo,0,,Vela Lanterns,0,,,VEI27GZ,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B078N6T64Z&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Vela Lanterns Moroccan Style Candle Lantern, Medium, Purple Glass",https://www.amazon.com/dp/B078N6T64Z,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,530007465227,02/10/2021,02/07/2021,0,0,,
02-07-2021,B004S5OZO0_02_07_2021,B004S5OZO0,Demo,0,,,-1,,,3W1BUV6,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B004S5OZO0&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Neff Unisex Daily Beanie, Warm, Slouchy, Soft Headwear, Teal, One Size",https://www.amazon.com/dp/B004S5OZO0,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,76900689563,02/10/2021,02/07/2021,,,,
02-07-2021,B018KDFF1C_02_07_2021,B018KDFF1C,Demo,31.110000000000003,,Gamely,-1,,,B018KDFF1C,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B018KDFF1C&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Randomise Party Game: Draw, Act or Describe Your Way to Victory!",https://www.amazon.com/dp/B018KDFF1C,0,Weekly,Shipped COGS,251.88,0,0.012142669131067357,,12,0,0.016150740242261104,,774909079278,02/10/2021,02/07/2021,0,0,,
02-07-2021,B00NMGUXQ0_02_07_2021,B00NMGUXQ0,Demo,0,,Feelin Good Tees,,,,S0C62CV,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00NMGUXQ0&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,I Am Currently Unsupervised Adult Humor Novelty Graphic Sarcasm Funny T Shirt XL Black1,https://www.amazon.com/dp/B00NMGUXQ0,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,408986683730,02/10/2021,02/07/2021,,,,
02-07-2021,B00IEV7C94_02_07_2021,B00IEV7C94,Demo,0,,Kikkerland,3,,,CU112,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00IEV7C94&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Kikkerland Robot Tea Infuser and Drip Tray,https://www.amazon.com/dp/B00IEV7C94,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,31619920485,02/10/2021,02/07/2021,0,0,,
02-07-2021,B07QKC3KF8_02_07_2021,B07QKC3KF8,Demo,0,,Arctic Paw,-1,,,PX2PFG8,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07QKC3KF8&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Arctic Paw Beanie for Women Cable Knit Beanie with Faux Fur Pompom Ears Beige,https://www.amazon.com/dp/B07QKC3KF8,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,238957496018,02/10/2021,02/07/2021,,,,
02-07-2021,B00SS92BGG_02_07_2021,B00SS92BGG,Demo,0,,JIC Gem,-1,,,COASTER,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00SS92BGG&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"JIC Gem Natural Sliced Dyed Agate Coaster Blue with Rubber Bumper Set of 4 Polished Beverage Coasters Home Decoration 3-3.5""",https://www.amazon.com/dp/B00SS92BGG,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,831944244468,02/10/2021,02/07/2021,,,,
02-07-2021,B07TTFJ6DC_02_07_2021,B07TTFJ6DC,Demo,0,,GDTK,-1,,,PAMKMN3,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07TTFJ6DC&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,GDTK Leather Passport Holder Cover Case RFID Blocking Travel Wallet,https://www.amazon.com/dp/B07TTFJ6DC,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,673285637117,02/10/2021,02/07/2021,,,,
02-07-2021,B00NMFDS9A_02_07_2021,B00NMFDS9A,Demo,0,,Feelin Good Tees,,,,BS0K8VQ,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00NMFDS9A&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Never Forget Funny Retro Music Mens Novelty Funny T Shirt L Military,https://www.amazon.com/dp/B00NMFDS9A,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,733526029349,02/10/2021,02/07/2021,,0,,
02-07-2021,B00NMFDVM4_02_07_2021,B00NMFDVM4,Demo,0,,Feelin Good Tees,,,,92367GG,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00NMFDVM4&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Never Forget Funny Retro Music Mens Novelty Funny T Shirt L Military,https://www.amazon.com/dp/B00NMFDVM4,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,440629515668,02/10/2021,02/07/2021,,0,,
02-07-2021,B076JGD6PT_02_07_2021,B076JGD6PT,Demo,0,,BUBM,,,,DPZD-MDB,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B076JGD6PT&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"BUBM Desk Pad Protector 35"" x 18"", PU Leather Desk Mat Blotters Organizer with Comfortable Writing Surface(Pink)",https://www.amazon.com/dp/B076JGD6PT,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,70906227676,02/10/2021,02/07/2021,,,,
02-07-2021,B000FNFXEU_02_07_2021,B000FNFXEU,Demo,0,,Victorinox,-1,,,53024,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B000FNFXEU&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Victorinox Swiss Army Classic SD Pocket Knife, StayGlow",https://www.amazon.com/dp/B000FNFXEU,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,409320594331,02/10/2021,02/07/2021,,,,
02-07-2021,B01J6REF58_02_07_2021,B01J6REF58,Demo,0,,Feelin Good Tees,,,,3Y72W9N,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01J6REF58&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Never Forget Funny Retro Music Mens Novelty Funny T Shirt L Military,https://www.amazon.com/dp/B01J6REF58,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,672461039741,02/10/2021,02/07/2021,0,0,,
02-07-2021,B00J2QPFH6_02_07_2021,B00J2QPFH6,Demo,0,,,-1,,,CU99,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00J2QPFH6&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Kikkerland Robot Tea Infuser and Drip Tray,https://www.amazon.com/dp/B00J2QPFH6,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,916150323338,02/10/2021,02/07/2021,,,,
02-07-2021,B01KKUEQO0_02_07_2021,B01KKUEQO0,Demo,0,,Feelin Good Tees,,,,DHD8HIA,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01KKUEQO0&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Feelin Good Tees I Wear This Shirt Periodically Funny Science T Shirt XL Dark Grey,https://www.amazon.com/dp/B01KKUEQO0,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,348964153399,02/10/2021,02/07/2021,0,0,,
02-07-2021,B00EYPGNDA_02_07_2021,B00EYPGNDA,Demo,0,,Pendleton,,,,6MN187V,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00EYPGNDA&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Pendleton Twin Camp Blanket with Carrier - Green Heather,https://www.amazon.com/dp/B00EYPGNDA,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,32092856539,02/10/2021,02/07/2021,0,0,,
02-07-2021,B00GNFUCUO_02_07_2021,B00GNFUCUO,Demo,0,,,-1,,,MUG-61,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00GNFUCUO&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Funny Guy Mugs Coffee Makes Me Poop Ceramic Coffee Mug, Brown, 11-Ounce",https://www.amazon.com/dp/B00GNFUCUO,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,426950197863,02/10/2021,02/07/2021,0,0,,
02-07-2021,B07QM34G5M_02_07_2021,B07QM34G5M,Demo,0,,Pendleton,-1,,,3F5FJ0I,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B07QM34G5M&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Pendleton National Park Blanket - Full Crater Lake One Size,https://www.amazon.com/dp/B07QM34G5M,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,750437911152,02/10/2021,02/07/2021,,,,
02-07-2021,B018FA276G_02_07_2021,B018FA276G,Demo,0,,Texas Tees,-1,,,XZTKARP,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B018FA276G&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Texas Tees, Star Wars Onesie, Star Wars Baby Clothes, Storm Pooper, Black, 3-6 Month",https://www.amazon.com/dp/B018FA276G,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,360140571217,02/10/2021,02/07/2021,,,,
02-07-2021,B01GX71T3U_02_07_2021,B01GX71T3U,Demo,0,,Libratone,2.6,,,LG0020000EU3001,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B01GX71T3U&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Libratone Too 30W Portable Bluetooth Speaker, 360°Sound, Simple Touch Control, Streaming Online, Preset 5 Favorites, 12-Hour Playtime, Built-in Mic, IPX4 Perfect for Outdoor-Green",https://www.amazon.com/dp/B01GX71T3U,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,691295573691,02/10/2021,02/07/2021,0,0,,
02-07-2021,B075G4YHDD_02_07_2021,B075G4YHDD,Demo,0,,Beats,0,,,RODZV7H,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B075G4YHDD&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,Beats Studio3 Wireless Noise Cancelling Over-Ear Headphones - White,https://www.amazon.com/dp/B075G4YHDD,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,632233397700,02/10/2021,02/07/2021,0,0,,
02-07-2021,B00LZLM0KQ_02_07_2021,B00LZLM0KQ,Demo,0,,,-1,,,318165-022,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00LZLM0KQ&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Umbra Buddy Wall Hooks – Decorative Wall Mounted Coat Hooks for Hanging Coats, Scarves, Bags, Purses, Backpacks, Towels and More, Set of 3, Light Multicolored",https://www.amazon.com/dp/B00LZLM0KQ,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,104854027068,02/10/2021,02/07/2021,0,0,,
02-07-2021,B017AYFUX0_02_07_2021,B017AYFUX0,Demo,0,,WOMHOPE,0,,,WXDZ0040,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B017AYFUX0&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"WOMHOPE Children's Night Lights Rechargeable Hand-held Design Tap Sensor Vibration Cage Lamp Night Lights for Kids, Baby,Valentines Gift,Outdoor Lamp (Blue Bunny)",https://www.amazon.com/dp/B017AYFUX0,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,937631157478,02/10/2021,02/07/2021,,0,,
02-07-2021,B0114AJRBM_02_07_2021,B0114AJRBM,Demo,0,,Ibeauti,-1,,,IBSH2015092201,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B0114AJRBM&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Ibeauti Womens Furry Monster Adventure Slippers, Comfortable Novelty Warm Winter Hobbit Feet Slippers for Adults",https://www.amazon.com/dp/B0114AJRBM,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,445148038327,02/10/2021,02/07/2021,,,,
02-07-2021,B018QCY180_02_07_2021,B018QCY180,Demo,0,,SOMMERLAND,-1,,,A6005,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B018QCY180&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"SOMMERLAND Vertical Garden Planting Cylinder Display System for Succulent Cactus and Small Plants, Metal Base",https://www.amazon.com/dp/B018QCY180,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,352839147258,02/10/2021,02/07/2021,,,,
02-07-2021,B00EV5DB7E_02_07_2021,B00EV5DB7E,Demo,0,,Umbra,-1,,,318165-040,1,http://ws-na.amazon-adsystem.com/widgets/q?_encoding=UTF8&MarketPlace=US&ASIN=B00EV5DB7E&ServiceVersion=20070822&ID=AsinImage&WS=1&Format=SL250,"Umbra Buddy Wall Hooks – Decorative Wall Mounted Coat Hooks for Hanging Coats, Scarves, Bags, Purses, Backpacks, Towels and More, Set of 3, Light Multicolored",https://www.amazon.com/dp/B00EV5DB7E,0,Weekly,Shipped COGS,0,0,0,,0,0,0,,329650573609,02/10/2021,02/07/2021,0,0,,
